# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  689       2.382174918545e-10       5.100448828627e-12      -1.081188159695e-11       0.000000000000e+00       2.440115584527e-14       5.051783426581e-15      -6.714002987988e-16 
  690       2.386175415515e-10       5.099509972465e-12      -1.103449220741e-11       0.000000000000e+00       2.427155477144e-14       5.066559594667e-15      -6.704557176554e-16 
  691       2.390416434382e-10       5.097746715639e-12      -1.125545208596e-11       0.000000000000e+00       2.414282072148e-14       5.081030423914e-15      -6.694263580026e-16 
  692       2.394896359523e-10       5.095157209183e-12      -1.147464726045e-11       0.000000000000e+00       2.401494403663e-14       5.095206408745e-15      -6.683112957469e-16 
  693       2.399613538432e-10       5.091739641856e-12      -1.169196262447e-11       0.000000000000e+00       2.388791483056e-14       5.109098189528e-15      -6.671096018652e-16 
  694       2.404566281570e-10       5.087492240349e-12      -1.190728193351e-11       0.000000000000e+00       2.376172298846e-14       5.122716553129e-15      -6.658203423930e-16 
  695       2.409752862208e-10       5.082413269484e-12      -1.212048780113e-11       0.000000000000e+00       2.363635816598e-14       5.136072433470e-15      -6.644425784137e-16 
  696       2.415171516269e-10       5.076501032426e-12      -1.233146169513e-11       0.000000000000e+00       2.351180978825e-14       5.149176912085e-15      -6.629753660467e-16 
  697       2.420820442177e-10       5.069753870878e-12      -1.254008393370e-11       0.000000000000e+00       2.338806704892e-14       5.162041218677e-15      -6.614177564362e-16 
  698       2.426697800700e-10       5.062170165296e-12      -1.274623368160e-11       0.000000000000e+00       2.326511890912e-14       5.174676731671e-15      -6.597687957397e-16 
  699       2.432801714793e-10       5.053748335085e-12      -1.294978894627e-11       0.000000000000e+00       2.314295409647e-14       5.187094978772e-15      -6.580275251171e-16 
  700       2.439129955056e-10       5.044488480606e-12      -1.315063826634e-11       0.000000000000e+00       2.302156264144e-14       5.199305120651e-15      -6.561933900864e-16 
  701       2.445678989241e-10       5.034397346313e-12      -1.334871605183e-11       0.000000000000e+00       2.290094052339e-14       5.211306343350e-15      -6.542674779735e-16 
  702       2.452444912638e-10       5.023483461404e-12      -1.354396797249e-11       0.000000000000e+00       2.278108511936e-14       5.223095308506e-15      -6.522513062169e-16 
  703       2.459423760436e-10       5.011755507990e-12      -1.373633933118e-11       0.000000000000e+00       2.266199367481e-14       5.234668655814e-15      -6.501464154224e-16 
  704       2.466611507496e-10       4.999222321699e-12      -1.392577506289e-11       0.000000000000e+00       2.254366330308e-14       5.246023002967e-15      -6.479543694525e-16 
  705       2.474004068113e-10       4.985892892285e-12      -1.411221973382e-11       0.000000000000e+00       2.242609098470e-14       5.257154945596e-15      -6.456767555148e-16 
  706       2.481597295785e-10       4.971776364231e-12      -1.429561754033e-11       0.000000000000e+00       2.230927356683e-14       5.268061057211e-15      -6.433151842506e-16 
  707       2.489386982983e-10       4.956882037355e-12      -1.447591230799e-11       0.000000000000e+00       2.219320776261e-14       5.278737889143e-15      -6.408712898241e-16 
  708       2.497368860917e-10       4.941219367420e-12      -1.465304749061e-11       0.000000000000e+00       2.207789015055e-14       5.289181970483e-15      -6.383467300105e-16 
  709       2.505538599304e-10       4.924797966733e-12      -1.482696616927e-11       0.000000000000e+00       2.196331717389e-14       5.299389808022e-15      -6.357431862854e-16 
  710       2.513891806133e-10       4.907627604757e-12      -1.499761105129e-11       0.000000000000e+00       2.184948514002e-14       5.309357886194e-15      -6.330623639130e-16 
  711       2.522424027439e-10       4.889718208714e-12      -1.516492446932e-11       0.000000000000e+00       2.173639021983e-14       5.319082667014e-15      -6.303059920353e-16 
  712       2.531130747065e-10       4.871079864193e-12      -1.532884838031e-11       0.000000000000e+00       2.162402844711e-14       5.328560590021e-15      -6.274758237603e-16 
  713       2.540007386430e-10       4.851722815751e-12      -1.548932436456e-11       0.000000000000e+00       2.151239571789e-14       5.337788072217e-15      -6.245736362514e-16 
  714       2.549049304301e-10       4.831657467526e-12      -1.564629362471e-11       0.000000000000e+00       2.140148778989e-14       5.346761508007e-15      -6.216012308155e-16 
  715       2.558251796556e-10       4.810894383838e-12      -1.579969698481e-11       0.000000000000e+00       2.129130028184e-14       5.355477269144e-15      -6.185604329921e-16 
  716       2.567610095955e-10       4.789444289794e-12      -1.594947488930e-11       0.000000000000e+00       2.118182867289e-14       5.363931704663e-15      -6.154530926420e-16 
  717       2.577119371904e-10       4.767318071900e-12      -1.609556740205e-11       0.000000000000e+00       2.107306830197e-14       5.372121140827e-15      -6.122810840360e-16 
  718       2.586774730227e-10       4.744526778660e-12      -1.623791420537e-11       0.000000000000e+00       2.096501436721e-14       5.380041881064e-15      -6.090463059437e-16 
  719       2.596571212931e-10       4.721081621186e-12      -1.637645459904e-11       0.000000000000e+00       2.085766192527e-14       5.387690205911e-15      -6.057506817219e-16 
  720       2.606503797975e-10       4.696993973802e-12      -1.651112749933e-11       0.000000000000e+00       2.075100589076e-14       5.395062372952e-15      -6.023961594040e-16 
  721       2.616567399034e-10       4.672275374653e-12      -1.664187143803e-11       0.000000000000e+00       2.064504103561e-14       5.402154616758e-15      -5.989847117881e-16 
  722       2.626756865273e-10       4.646937526306e-12      -1.676862456145e-11       0.000000000000e+00       2.053976198843e-14       5.408963148832e-15      -5.955183365260e-16 
  723       2.637066981111e-10       4.620992296359e-12      -1.689132462945e-11       0.000000000000e+00       2.043516323393e-14       5.415484157545e-15      -5.919990562120e-16 
  724       2.647492465986e-10       4.594451718048e-12      -1.700990901449e-11       0.000000000000e+00       2.033123911226e-14       5.421713808078e-15      -5.884289184717e-16 
  725       2.658027974129e-10       4.567327990850e-12      -1.712431470061e-11       0.000000000000e+00       2.022798381841e-14       5.427648242365e-15      -5.848099960503e-16 
  726       2.668668094326e-10       4.539633481090e-12      -1.723447828246e-11       0.000000000000e+00       2.012539140161e-14       5.433283579028e-15      -5.811443869019e-16 
  727       2.679407349690e-10       4.511380722549e-12      -1.734033596434e-11       0.000000000000e+00       2.002345576468e-14       5.438615913324e-15      -5.774342142779e-16 
  728       2.690240197426e-10       4.482582417066e-12      -1.744182355921e-11       0.000000000000e+00       1.992217066341e-14       5.443641317082e-15      -5.736816268158e-16 
  729       2.701161028598e-10       4.453251435148e-12      -1.753887648772e-11       0.000000000000e+00       1.982152970597e-14       5.448355838645e-15      -5.698887986280e-16 
  730       2.712164167899e-10       4.423400816571e-12      -1.763142977721e-11       0.000000000000e+00       1.972152635227e-14       5.452755502810e-15      -5.660579293904e-16 
  731       2.723243873419e-10       4.393043770992e-12      -1.771941806074e-11       0.000000000000e+00       1.962215391333e-14       5.456836310767e-15      -5.621912444315e-16 
  732       2.734394336410e-10       4.362193678550e-12      -1.780277557615e-11       0.000000000000e+00       1.952340555069e-14       5.460594240042e-15      -5.582909948206e-16 
  733       2.745609681055e-10       4.330864090474e-12      -1.788143616500e-11       0.000000000000e+00       1.942527427578e-14       5.464025244439e-15      -5.543594574570e-16 
  734       2.756883964236e-10       4.299068729688e-12      -1.795533327169e-11       0.000000000000e+00       1.932775294927e-14       5.467125253976e-15      -5.503989351584e-16 
  735       2.768211175302e-10       4.266821491418e-12      -1.802439994240e-11       0.000000000000e+00       1.923083428052e-14       5.469890174829e-15      -5.464117567500e-16 
  736       2.779585235835e-10       4.234136443798e-12      -1.808856882413e-11       0.000000000000e+00       1.913451082687e-14       5.472315889273e-15      -5.424002771528e-16 
  737       2.790999999419e-10       4.201027828474e-12      -1.814777216378e-11       0.000000000000e+00       1.903877499310e-14       5.474398255618e-15      -5.383668774727e-16 
  738       2.802449251410e-10       4.167510061213e-12      -1.820194180708e-11       0.000000000000e+00       1.894361903078e-14       5.476133108156e-15      -5.343139650892e-16 
  739       2.813927014134e-10       4.133597698771e-12      -1.825102206841e-11       0.000000000000e+00       1.884903606500e-14       5.477516952645e-15      -5.302435516707e-16 
  740       2.825428469589e-10       4.099305337574e-12      -1.829500862067e-11       0.000000000000e+00       1.875502319821e-14       5.478549067948e-15      -5.261559779061e-16 
  741       2.836949054495e-10       4.064647714241e-12      -1.833391037100e-11       0.000000000000e+00       1.866157846640e-14       5.479229445756e-15      -5.220511637789e-16 
  742       2.848484156347e-10       4.029639739730e-12      -1.836773666146e-11       0.000000000000e+00       1.856869981694e-14       5.479558098895e-15      -5.179290283565e-16 
  743       2.860029113247e-10       3.994296499941e-12      -1.839649727087e-11       0.000000000000e+00       1.847638510817e-14       5.479535061415e-15      -5.137894897867e-16 
  744       2.871579213741e-10       3.958633256310e-12      -1.842020241661e-11       0.000000000000e+00       1.838463210899e-14       5.479160388686e-15      -5.096324652935e-16 
  745       2.883129696649e-10       3.922665446414e-12      -1.843886275654e-11       0.000000000000e+00       1.829343849849e-14       5.478434157491e-15      -5.054578711732e-16 
  746       2.894675750905e-10       3.886408684560e-12      -1.845248939077e-11       0.000000000000e+00       1.820280186552e-14       5.477356466117e-15      -5.012656227908e-16 
  747       2.906212515389e-10       3.849878762393e-12      -1.846109386357e-11       0.000000000000e+00       1.811271970835e-14       5.475927434453e-15      -4.970556345759e-16 
  748       2.917735078762e-10       3.813091649490e-12      -1.846468816517e-11       0.000000000000e+00       1.802318943423e-14       5.474147204076e-15      -4.928278200187e-16 
  749       2.929238479302e-10       3.776063493957e-12      -1.846328473363e-11       0.000000000000e+00       1.793420835901e-14       5.472015938353e-15      -4.885820916665e-16 
  750       2.940717704735e-10       3.738810623031e-12      -1.845689645668e-11       0.000000000000e+00       1.784577370675e-14       5.469533822526e-15      -4.843183611194e-16 
  751       2.952167692075e-10       3.701349543676e-12      -1.844553667356e-11       0.000000000000e+00       1.775788260934e-14       5.466701063811e-15      -4.800365390269e-16 
  752       2.963583327455e-10       3.663696943185e-12      -1.842921917687e-11       0.000000000000e+00       1.767053210607e-14       5.463517891489e-15      -4.757365350835e-16 
  753       2.974959445962e-10       3.625869689772e-12      -1.840795821441e-11       0.000000000000e+00       1.758371914326e-14       5.459984556999e-15      -4.714182580252e-16 
  754       2.986290831473e-10       3.587884833177e-12      -1.838176849105e-11       0.000000000000e+00       1.749744057389e-14       5.456101334032e-15      -4.670816156255e-16 
