# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1564       6.499847627518e-11       2.458481810788e-12       3.536775282475e-13       9.887084707297e-15       1.003875618936e-15       2.067290655046e-16       3.921219232301e-17 
 1565       6.466998152747e-11       2.468815680694e-12       3.254340996575e-13       9.875208666486e-15       1.001211569982e-15       2.042091390814e-16       3.940046406384e-17 
 1566       6.434482225513e-11       2.478969992234e-12       2.963250598428e-13       9.863350412078e-15       9.985559122238e-16       2.016722328038e-16       3.958339791664e-17 
 1567       6.402302953686e-11       2.488941517155e-12       2.663693533388e-13       9.851511064753e-15       9.959086204182e-16       1.991195875574e-16       3.976100657152e-17 
 1568       6.370463455159e-11       2.498727013566e-12       2.355860333842e-13       9.839691750153e-15       9.932696689808e-16       1.965524507452e-16       3.993330286563e-17 
 1569       6.338966857858e-11       2.508323225919e-12       2.039942621006e-13       9.827893598895e-15       9.906390319886e-16       1.939720762977e-16       4.010029978343e-17 
 1570       6.307816299760e-11       2.517726884985e-12       1.716133106715e-13       9.816117746577e-15       9.880166831785e-16       1.913797246833e-16       4.026201045694e-17 
 1571       6.277014928899e-11       2.526934707841e-12       1.384625595225e-13       9.804365333785e-15       9.854025959467e-16       1.887766629189e-16       4.041844816605e-17 
 1572       6.246565903383e-11       2.535943397842e-12       1.045614985003e-13       9.792637506100e-15       9.827967433482e-16       1.861641645805e-16       4.056962633876e-17 
 1573       6.216472391405e-11       2.544749644606e-12       6.992972705231e-14       9.780935414106e-15       9.801990980957e-16       1.835435098132e-16       4.071555855151e-17 
 1574       6.186737571255e-11       2.553350123991e-12       3.458695440606e-14       9.769260213398e-15       9.776096325594e-16       1.809159853424e-16       4.085625852942e-17 
 1575       6.157364631336e-11       2.561741498077e-12      -1.447000251051e-15       9.757613064586e-15       9.750283187662e-16       1.782828844835e-16       4.099174014659e-17 
 1576       6.128356770171e-11       2.569920415144e-12      -3.815220759249e-14       9.745995133308e-15       9.724551283988e-16       1.756455071528e-16       4.112201742636e-17 
 1577       6.099717196422e-11       2.577883509652e-12      -7.550862797300e-14       9.734407590232e-15       9.698900327951e-16       1.730051598781e-16       4.124710454160e-17 
 1578       6.071449128897e-11       2.585627402223e-12      -1.134961112491e-13       9.722851611067e-15       9.673330029477e-16       1.703631558087e-16       4.136701581501e-17 
 1579       6.043555796566e-11       2.593148699618e-12      -1.520943965998e-13       9.711328376569e-15       9.647840095031e-16       1.677208147262e-16       4.148176571935e-17 
 1580       6.016040438570e-11       2.600443994719e-12      -1.912831123466e-13       9.699839072547e-15       9.622430227611e-16       1.650794630550e-16       4.159136887776e-17 
 1581       5.988906304241e-11       2.607509866505e-12      -2.310417757745e-13       9.688384889872e-15       9.597100126739e-16       1.624404338725e-16       4.169584006403e-17 
 1582       5.962156653105e-11       2.614342880038e-12      -2.713497929525e-13       9.676967024485e-15       9.571849488456e-16       1.598050669199e-16       4.179519420287e-17 
 1583       5.935794754902e-11       2.620939586439e-12      -3.121864585536e-13       9.665586677403e-15       9.546678005316e-16       1.571747086125e-16       4.188944637020e-17 
 1584       5.909823889595e-11       2.627296522865e-12      -3.535309556758e-13       9.654245054725e-15       9.521585366378e-16       1.545507120499e-16       4.197861179341e-17 
 1585       5.884247347383e-11       2.633410212496e-12      -3.953623556625e-13       9.642943367644e-15       9.496571257198e-16       1.519344370272e-16       4.206270585165e-17 
 1586       5.859068428715e-11       2.639277164510e-12      -4.376596179228e-13       9.631682832449e-15       9.471635359826e-16       1.493272500445e-16       4.214174407614e-17 
 1587       5.834290444302e-11       2.644893874061e-12      -4.804015897523e-13       9.620464670536e-15       9.446777352796e-16       1.467305243183e-16       4.221574215040e-17 
 1588       5.809916715129e-11       2.650256822264e-12      -5.235670061534e-13       9.609290108414e-15       9.421996911118e-16       1.441456397913e-16       4.228471591054e-17 
 1589       5.785950572466e-11       2.655362476172e-12      -5.671344896558e-13       9.598160377712e-15       9.397293706277e-16       1.415739831433e-16       4.234868134556e-17 
 1590       5.762395357886e-11       2.660207288757e-12      -6.110825501371e-13       9.587076715187e-15       9.372667406219e-16       1.390169478012e-16       4.240765459762e-17 
 1591       5.739254423272e-11       2.664787698886e-12      -6.553895846433e-13       9.576040362732e-15       9.348117675350e-16       1.364759339502e-16       4.246165196232e-17 
 1592       5.716531130831e-11       2.669100131307e-12      -7.000338772094e-13       9.565052567381e-15       9.323644174528e-16       1.339523485434e-16       4.251068988895e-17 
 1593       5.694228853110e-11       2.673140996623e-12      -7.449935986795e-13       9.554114581319e-15       9.299246561051e-16       1.314476053129e-16       4.255478498082e-17 
 1594       5.672350973002e-11       2.676906691277e-12      -7.902468065278e-13       9.543227661888e-15       9.274924488659e-16       1.289631247800e-16       4.259395399552e-17 
 1595       5.650900883766e-11       2.680393597527e-12      -8.357714446789e-13       9.532393071595e-15       9.250677607521e-16       1.265003342658e-16       4.262821384515e-17 
 1596       5.629881989036e-11       2.683598083429e-12      -8.815453433282e-13       9.521612078117e-15       9.226505564228e-16       1.240606679015e-16       4.265758159669e-17 
 1597       5.609296720328e-11       2.686517262933e-12      -9.275470341077e-13       9.510885779107e-15       9.202408029596e-16       1.216453537215e-16       4.268207676840e-17 
 1598       5.589143579709e-11       2.689151283829e-12      -9.737582041109e-13       9.500214574819e-15       9.178384782347e-16       1.192547727873e-16       4.270172824174e-17 
 1599       5.569420070064e-11       2.691501060720e-12      -1.020161263990e-12       9.489598690665e-15       9.154435626178e-16       1.168890942140e-16       4.271656741333e-17 
 1600       5.550123675109e-11       2.693567516823e-12      -1.066738534511e-12       9.479038351981e-15       9.130560362022e-16       1.145484875549e-16       4.272662590492e-17 
 1601       5.531251859358e-11       2.695351583981e-12      -1.113472246409e-12       9.468533784024e-15       9.106758788038e-16       1.122331228026e-16       4.273193556376e-17 
 1602       5.512802068085e-11       2.696854202681e-12      -1.160344540254e-12       9.458085211975e-15       9.083030699611e-16       1.099431703888e-16       4.273252846298e-17 
 1603       5.494771727298e-11       2.698076322070e-12      -1.207337466302e-12       9.447692860934e-15       9.059375889342e-16       1.076788011854e-16       4.272843690198e-17 
 1604       5.477158243697e-11       2.699018899971e-12      -1.254432984358e-12       9.437356955924e-15       9.035794147046e-16       1.054401865044e-16       4.271969340685e-17 
 1605       5.459959004646e-11       2.699682902895e-12      -1.301612963634e-12       9.427077721886e-15       9.012285259744e-16       1.032274980990e-16       4.270633073071e-17 
 1606       5.443171378138e-11       2.700069306061e-12      -1.348859182610e-12       9.416855383678e-15       8.988849011660e-16       1.010409081632e-16       4.268838185410e-17 
 1607       5.426792712762e-11       2.700179093410e-12      -1.396153328888e-12       9.406690166077e-15       8.965485184212e-16       9.888058933305e-17       4.266587998540e-17 
 1608       5.410820337667e-11       2.700013257617e-12      -1.443476999055e-12       9.396582293777e-15       8.942193556009e-16       9.674671468673e-17       4.263885856122e-17 
 1609       5.395251562531e-11       2.699572800113e-12      -1.490811698541e-12       9.386531991388e-15       8.918973902847e-16       9.463945774502e-17       4.260735124672e-17 
 1610       5.380083677525e-11       2.698858731096e-12      -1.538138841476e-12       9.376539483433e-15       8.895825997699e-16       9.255899247183e-17       4.257139193610e-17 
 1611       5.365313953283e-11       2.697872069548e-12      -1.585439750552e-12       9.366604994350e-15       8.872749610714e-16       9.050549327461e-17       4.253101475287e-17 
 1612       5.350939640864e-11       2.696613843249e-12      -1.632695656878e-12       9.356728748491e-15       8.849744509209e-16       8.847913500484e-17       4.248625405035e-17 
 1613       5.336957971723e-11       2.695085088796e-12      -1.679887699842e-12       9.346910970121e-15       8.826810457664e-16       8.648009295849e-17       4.243714441198e-17 
 1614       5.323366157672e-11       2.693286851615e-12      -1.726996926968e-12       9.337151883412e-15       8.803947217718e-16       8.450854287644e-17       4.238372065173e-17 
 1615       5.310161390853e-11       2.691220185980e-12      -1.774004293778e-12       9.327451712452e-15       8.781154548162e-16       8.256466094496e-17       4.232601781450e-17 
 1616       5.297340843697e-11       2.688886155023e-12      -1.820890663645e-12       9.317810681235e-15       8.758432204932e-16       8.064862379618e-17       4.226407117650e-17 
 1617       5.284901668898e-11       2.686285830757e-12      -1.867636807657e-12       9.308229013664e-15       8.735779941107e-16       7.876060850852e-17       4.219791624561e-17 
 1618       5.272840999372e-11       2.683420294086e-12      -1.914223404475e-12       9.298706933552e-15       8.713197506901e-16       7.690079260717e-17       4.212758876180e-17 
 1619       5.261155948229e-11       2.680290634821e-12      -1.960631040188e-12       9.289244664617e-15       8.690684649660e-16       7.506935406454e-17       4.205312469753e-17 
 1620       5.249843608738e-11       2.676897951700e-12      -2.006840208179e-12       9.279842430484e-15       8.668241113854e-16       7.326647130070e-17       4.197456025809e-17 
 1621       5.238901054291e-11       2.673243352396e-12      -2.052831308975e-12       9.270500454682e-15       8.645866641072e-16       7.149232318387e-17       4.189193188200e-17 
 1622       5.228325338373e-11       2.669327953542e-12      -2.098584650114e-12       9.261218960645e-15       8.623560970017e-16       6.974708903084e-17       4.180527624144e-17 
 1623       5.218113494525e-11       2.665152880737e-12      -2.144080445999e-12       9.251998171710e-15       8.601323836502e-16       6.803094860747e-17       4.171463024258e-17 
 1624       5.208262536314e-11       2.660719268570e-12      -2.189298817759e-12       9.242838311119e-15       8.579154973442e-16       6.634408212910e-17       4.162003102601e-17 
 1625       5.198769457295e-11       2.656028260627e-12      -2.234219793105e-12       9.233739602012e-15       8.557054110849e-16       6.468667026104e-17       4.152151596710e-17 
 1626       5.189631230981e-11       2.651081009515e-12      -2.278823306193e-12       9.224702267431e-15       8.535020975828e-16       6.305889411904e-17       4.141912267638e-17 
 1627       5.180844810809e-11       2.645878676873e-12      -2.323089197479e-12       9.215726530319e-15       8.513055292570e-16       6.146093526968e-17       4.131288899998e-17 
 1628       5.172407130104e-11       2.640422433387e-12      -2.366997213582e-12       9.206812613517e-15       8.491156782349e-16       5.989297573090e-17       4.120285301994e-17 
 1629       5.164315102049e-11       2.634713458808e-12      -2.410527007137e-12       9.197960739764e-15       8.469325163513e-16       5.835519797245e-17       4.108905305467e-17 
 1630       5.156565619648e-11       2.628752941965e-12      -2.453658136660e-12       9.189171131697e-15       8.447560151481e-16       5.684778491627e-17       4.097152765927e-17 
 1631       5.149155555693e-11       2.622542080783e-12      -2.496370066403e-12       9.180444011848e-15       8.425861458736e-16       5.537091993707e-17       4.085031562600e-17 
 1632       5.142081762734e-11       2.616082082299e-12      -2.538642166215e-12       9.171779602646e-15       8.404228794821e-16       5.392478686267e-17       4.072545598456e-17 
